num,dep,arr
C7963,RRQ,NKQ
C7964,NKQ,RRQ
C7965,RRQ,NKQ
C7966,NKQ,RRQ
C7967,RRQ,NKQ
C7968,NKQ,RRQ
C7969,RRQ,NKQ
C7970,NKQ,RRQ
C7971,RRQ,NKQ
C7972,NKQ,RRQ
C7973,RRQ,NKQ
C7974,NKQ,RRQ
C7975,RRQ,NKQ
C7976,NKQ,RRQ
C7977,RRQ,NKQ
C7978,NKQ,RRQ
C7979,RRQ,NKQ
C7981,RRQ,NKQ
C7983,RRQ,NKQ
C7985,RRQ,NKQ
C7987,RRQ,NKQ
C7989,RRQ,NKQ
C8002,EAY,DNY
C8003,DNY,EAY
C8004,EAY,DNY
C8091,HOY,NOY
C8101,KLR,WAR
C8103,WAR,KLR
C8109,KLR,WAR
C8111,WAR,KLR
C8117,KLR,WAR
C8119,WAR,KLR
C8305,KMM,MZM
C8313,KMM,MZM
C8317,KMM,MZM
C8335,KMM,MZM
C8339,KMM,HBM
C8364,QJM,XWM
C8574,LAJ,LZJ
C8576,LAJ,LZJ
C8580,LAJ,LZJ
C8608,ZJJ,LAJ
C8921,VUR,KLR
C8922,KLR,VUR
C9091,IZQ,ZHQ
C9092,ZHQ,IZQ
C9093,IZQ,ZHQ
C9094,ZHQ,IZQ
C9301,DNY,EAY
C9302,EAY,DNY
C9303,DNY,EAY
C9304,EAY,DNY
C9305,DNY,EAY
C9306,EAY,DNY
C9307,DNY,EAY
C9308,EAY,DNY
C9309,DNY,EAY
C9310,EAY,DNY
C9311,DNY,EAY
C9312,EAY,DNY
C9313,DNY,EAY
C9314,EAY,DNY
C9315,DNY,EAY
D115,YXL,VAB
D123,JLL,VAB
D1633,QHK,TNV
D1695,AEH,WKK
D1696,WKK,AEH
D1697,WKK,AEH
D1698,AEH,WKK
D1807,IZQ,ICW
D1824,ICW,IZQ
D1850,GYW,GZQ
D1854,ICW,GZQ
D1858,ICW,GZQ
D1902,ICW,TNV
D1903,TNV,ICW
D1970,EAY,CUW
D2178,WHN,QDU
D2267,CUW,NUH
D2275,CUW,WHN
D2333,XMS,IOQ
D2337,XMS,IOQ
D2359,LYS,IOQ
D2360,IOQ,LYS
D2382,XMS,GGQ
D2384,GGQ,XMS
D2508,EAY,HFV
D2511,TNV,EAY
D2517,HFV,EAY
D2523,TNV,EAY
D2530,EAY,TNV
D2536,EAY,TNV
D2747,DHJ,LAJ
D2752,LZJ,DHJ
D2754,LZJ,DHJ
D2878,KQW,GZQ
D2945,IZQ,LZZ
D2949,IZQ,LZZ
D2953,IZQ,LZZ
D2957,IZQ,LZZ
D2963,GBZ,IZQ
D2980,IZQ,GBZ
D2993,IZQ,LZZ
D2996,GBZ,GZQ
D2998,GZQ,GBZ
D3001,EKN,SNH
D3002,AOH,EKN
D3003,AOH,EKN
D3004,EKN,SNH
D3134,AOH,LYS
D3144,NJH,LYS
D3151,HKN,NUH
D3155,HKN,NUH
D3168,HGH,LYS
D3222,NXG,WHN
D3227,WHN,NXG
D3229,HGH,FYS
D3230,FYS,HGH
D3231,HGH,ZUS
D3232,ZUS,HGH
D3261,FZS,HKN
D3271,XKS,HKN
D3275,XKS,HKN
D3284,WHN,JDG
D3294,AOH,LYS
D3298,NKH,LYS
D3331,FYS,IOQ
D3332,IOQ,FYS
D36,BJP,DFT
D3615,NFZ,IZQ
D3622,IZQ,NFZ
D3624,IZQ,NFZ
D3631,NFZ,IZQ
D3645,NFZ,IZQ
D365,ICW,WHN
D3678,NFZ,GZQ
D3718,IZQ,BHZ
D3719,IZQ,BHZ
D3729,BHZ,IZQ
D3732,BHZ,IZQ
D3754,IZQ,LZZ
D3783,IZQ,BIZ
D3787,IZQ,BIZ
D3791,IZQ,BIZ
D3805,KOM,IZQ
D3808,KOM,IZQ
D3854,IZQ,KOM
D3855,IZQ,KOM
D3863,IZQ,KOM
D3927,BHZ,KOM
D3931,DKM,HVQ
D3935,DKM,BHZ
D3938,DKM,BHZ
D3943,DKM,GBZ
D3944,BHZ,DKM
D3945,BHZ,DKM
D3947,DKM,BHZ
D3950,DKM,BHZ
D3951,DKM,GBZ
D3952,GBZ,DKM
D3953,GBZ,DKM
D3954,DKM,GBZ
D3956,BHZ,DKM
D3957,BHZ,DKM
D4107,EAY,IXW
D4108,IXW,EAY
D4109,EAY,IXW
D4110,IXW,EAY
D4205,NKH,WHN
D4206,WHN,NKH
D4207,NKH,HKN
D4208,HKN,NKH
D4211,ENH,HKN
D4212,HKN,ENH
D4213,ENH,HKN
D4214,HKN,ENH
D4215,ENH,HKN
D4216,HKN,ENH
D44,BJP,DFT
D4519,BJP,QTP
D4520,QTP,BJP
D4521,BJP,QTP
D4522,QTP,BJP
D4651,NGH,NOS
D4652,NOS,NGH
D4653,NOS,NGH
D4654,NGH,NOS
D5031,CUW,GYW
D5032,GYW,CUW
D5033,CUW,GYW
D5034,GYW,CUW
D5089,YWY,EAY
D5090,EAY,YWY
D5091,YWY,EAY
D5092,EAY,YWY
D5103,CXW,ICW
D5104,ICW,CXW
D5105,CUW,ICW
D5113,ICW,NBE
D5114,NBE,ICW
D5115,NBE,ICW
D5116,ICW,NBE
D5117,CUW,NIW
D5118,NIW,CUW
D5121,ICW,CXE
D5122,CXE,ICW
D5123,CXE,ICW
D5124,ICW,CXE
D5125,ICW,LZE
D5126,LZE,ICW
D5127,LZE,ICW
D5128,ICW,LZE
D5134,GYW,ICW
D5135,GYW,ICW
D5137,NUW,CUW
D5138,CUW,NUW
D5139,CUW,NUW
D5140,NUW,CUW
D5141,CUW,WKW
D5142,WKW,CUW
D5143,CUW,WKW
D5144,WKW,CUW
D5145,CUW,TVW
D5146,TVW,CUW
D5150,NUW,VUW
D5151,NUW,VUW
D5152,NCW,RXW
D5156,ICW,NUW
D5158,WSE,ICW
D5159,WSE,ICW
D5160,ICW,WSE
D5161,NCW,ICW
D5162,ICW,NCW
D5163,NIW,ICW
D5164,ICW,NIW
D5171,VUW,ICW
D5172,ICW,VUW
D5173,VUW,ICW
D5174,ICW,VUW
D5175,VUW,ICW
D5176,ICW,VUW
D5177,VUW,ICW
D5180,ICW,VUW
D5185,RXW,ICW
D5187,RXW,ICW
D5188,ICW,RXW
D5190,ICW,RXW
D5191,RXW,ICW
D5192,ICW,RXW
D5193,RXW,ICW
D5194,ICW,RXW
D5195,RXW,ICW
D5196,ICW,RXW
D5197,RXW,ICW
D5199,RXW,ICW
D5212,YON,XFN
D5213,YON,XFN
D5214,XFN,KAN
D5215,XFN,WHN
D5218,XFN,WHN
D5231,HKN,XFN
D5232,XFN,HKN
D5233,HKN,XFN
D5234,XFN,HKN
D5235,HKN,XFN
D5237,HKN,XFN
D5238,XFN,HKN
D5241,HKN,SNN
D5242,SNN,HKN
D5243,HKN,SNN
D5244,SNN,HKN
D5246,SNN,HKN
D5250,XFN,HKN
D5251,HKN,XFN
D5252,XFN,HKN
D5253,HKN,XFN
D5254,XFN,HKN
D5261,HKN,EKN
D5262,EKN,HKN
D5271,XFN,WCN
D5272,WCN,XFN
D5273,WCN,XFN
D5274,XFN,WCN
D5275,XFN,WCN
D5276,WCN,XFN
D5277,WCN,XFN
D5278,XFN,WCN
D5282,WCN,SNN
D5283,WCN,SNN
D5291,XFN,WCN
D5294,XFN,WCN
D5303,HFV,ABV
D5305,IPV,ABV
D5306,TNV,HFV
D5307,IPV,TNV
D5308,ABV,IPV
D5312,ABV,TNV
D5327,TNV,ABV
D5331,TNV,ABV
D5332,ABV,TNV
D5333,TNV,WOV
D5334,LXV,TNV
D5335,TNV,LXV
D5336,ABV,TNV
D5337,TNV,ABV
D5347,TNV,ABV
D5348,ABV,TNV
D5351,HFV,HTV
D5352,TNV,HFV
D5355,HFV,TNV
D5356,HTV,HFV
D5401,SNH,HZH
D5402,HZH,SNH
D5407,HZH,KHU
D5408,KHU,HZH
D5411,SNH,QEH
D5412,QEH,HGH
D5413,HGH,QEH
D5414,QEH,SNH
D5440,NJH,NUH
D5441,NJH,NUH
D5501,NUH,NJH
D5503,NJH,NUH
D5505,NUH,NJH
D5506,NJH,NUH
D5507,NJH,NUH
D5508,NUH,NJH
D5511,NUH,NJH
D5513,NJH,NUH
D5515,NUH,NJH
D5516,NJH,NUH
D5517,NJH,NUH
D5518,NUH,NJH
D5521,NUH,NJH
D5523,NJH,NUH
D5525,NUH,NJH
D5526,NJH,NUH
D5527,NJH,NUH
D5528,NUH,NJH
D5531,NUH,NJH
D5533,NJH,NUH
D5535,NUH,NJH
D5536,NJH,NUH
D5537,NJH,NUH
D5538,NUH,NJH
D5541,NUH,NJH
D5543,NJH,NUH
D5545,NUH,NJH
D5546,NJH,NUH
D5547,NJH,NUH
D5548,NUH,NJH
D5549,NUH,NJH
D5551,NJH,NUH
D5553,NUH,NJH
D5555,NJH,NUH
D5561,YLH,NJH
D5562,NJH,YLH
D5563,NJH,YLH
D5564,YLH,NJH
D5587,HGH,NYH
D5588,NYH,HGH
D5631,NKH,WHH
D5686,YWH,SNH
D5690,KHU,SNH
D5751,HAN,WCN
D5753,WCN,HAN
D5755,HAN,WCN
D5759,HAN,WCN
D5761,WCN,HAN
D5763,ESN,WCN
D5765,WCN,HAN
D5767,HAN,WCN
D5769,WCN,HAN
D5770,HAN,WCN
D5801,HAN,WHN
D5805,HAN,WHN
D5809,HAN,WHN
D5813,LCN,WHN
D5817,ESN,WHN
D5820,ESN,WHN
D5821,HAN,WHN
D5825,HAN,WHN
D5831,HAN,WHN
D5961,HKN,HAN
D5962,LCN,HKN
D5991,GDN,HAN
D5992,ESN,GDN
D5993,ESN,GDN
D5994,GDN,HAN
D6017,QDK,MDK
D6019,MDK,WFK
D6039,QDK,MDK
D6055,YAK,MDK
D6063,YAK,MDK
D6067,WFK,YAK
D6068,YAK,WFK
D6115,FUW,CUW
D617,ICW,WHN
D6235,QYS,XMS
D6236,XMS,QYS
D6239,FZS,XMS
D6240,XMS,FZS
D6271,GZG,JDG
D6272,JDG,GZG
D6273,JDG,GZG
D6274,GZG,JDG
D6281,SRG,JDG
D6282,JDG,SRG
D6283,JDG,SRG
D6284,SRG,JDG
D631,ICW,WHN
D6342,NCG,JJG
D6343,JJG,NCG
D6372,NXG,JJG
D6384,FES,LYS
D6410,FZS,LYS
D6412,FZS,CNS
D6418,FZS,LYS
D6420,FZS,LYS
D6422,FZS,LYS
D6435,FZS,LYS
D6442,LYS,FZS
D6509,NXG,FZS
D6512,FZS,NCG
D6513,NCG,LYS
D6514,LYS,NCG
D6521,NCG,XMS
D6524,XMS,NXG
D6532,XMS,NCG
D6533,NXG,XMS
D6543,SHS,FZS
D6544,FZS,SHS
D6547,NXG,NFG
D6549,NXG,NFG
D6573,FZS,GZG
D6579,GZG,XMS
D6580,XMS,GZG
D6594,FYS,CNS
D6616,PGP,BJP
D6618,BJP,PGP
D6674,FZS,LYS
D6681,TSP,POP
D6683,POP,TSP
D6685,TSP,PGP
D6686,PGP,TSP
D6687,PGP,TSP
D6688,TSP,PGP
D6779,WPC,NDC
D6780,NDC,WPC
D6803,EAY,BBY
D6805,EAY,BBY
D6808,BBY,EAY
D6811,EAY,BBY
D6814,BBY,EAY
D6819,EAY,BBY
D682,IOQ,XMS
D6820,BBY,EAY
D6823,EAY,BBY
D6824,BBY,EAY
D6839,HDY,EAY
D6840,EAY,HDY
D7005,WHN,YON
D703,VNP,AOH
D707,VNP,AOH
D708,AOH,VNP
D7081,GDN,UNN
D7082,UNN,GDN
D7083,UNN,GDN
D7084,GDN,UNN
D7085,GDN,UNN
D7086,UNN,GDN
D7087,UNN,GDN
D7088,GDN,UNN
D7121,KAQ,HVQ
D7122,HVQ,KAQ
D7123,KAQ,HVQ
D7124,HVQ,KAQ
D7173,FOQ,ZWQ
D7174,ZWQ,FOQ
D7175,FOQ,ZWQ
D7176,ZWQ,FOQ
D7177,IZQ,ZWQ
D7178,ZWQ,IZQ
D7179,IZQ,ZWQ
D7180,ZWQ,IZQ
D7192,ZWQ,FOQ
D7401,IOQ,OTQ
D7402,OTQ,IOQ
D7403,OTQ,IOQ
D7404,IOQ,OTQ
D7405,IOQ,OTQ
D7407,CBQ,IOQ
D7411,CBQ,IOQ
D7413,CBQ,IOQ
D7417,CBQ,IOQ
D7418,IOQ,CBQ
D7419,CBQ,IOQ
D7421,CBQ,IOQ
D7422,IOQ,CBQ
D7429,IOQ,OTQ
D7430,OTQ,IOQ
D7431,OTQ,IOQ
D7433,IOQ,OTQ
D7434,OTQ,IOQ
D7435,OTQ,IOQ
D7436,IOQ,OTQ
D7437,IOQ,OTQ
D7440,IOQ,OTQ
D7441,IOQ,OTQ
D7442,OTQ,IOQ
D7443,OTQ,IOQ
D7444,IOQ,OTQ
D7445,IOQ,OTQ
D7448,IOQ,OTQ
D7455,FOQ,ZWQ
D7459,FOQ,ZWQ
D7466,ZWQ,IZQ
D7479,IZQ,ZWQ
D7482,ZWQ,FOQ
D7502,CBQ,GGQ
D7504,GGQ,CBQ
D7506,CBQ,GGQ
D7508,GGQ,CBQ
D7512,GGQ,OTQ
D7514,RVQ,GGQ
D7516,GGQ,RVQ
D7520,GGQ,OTQ
D7524,GGQ,OTQ
D7528,GGQ,OTQ
D7532,GGQ,CBQ
D7536,GGQ,OTQ
D7540,GGQ,OTQ
D7542,CBQ,GGQ
D7548,GGQ,CBQ
D7561,VFQ,CSQ
D7562,CSQ,VFQ
D7563,VFQ,CSQ
D7564,CSQ,VFQ
D7565,VGQ,CSQ
D7566,CSQ,VFQ
D7567,VFQ,CSQ
D7568,CSQ,VGQ
D7569,VGQ,CSQ
D7570,CSQ,VFQ
D7571,VFQ,CSQ
D7572,CSQ,VGQ
D7573,VFQ,CSQ
D7574,CSQ,VFQ
D7575,VGQ,CSQ
D7576,CSQ,VGQ
D7577,VFQ,CSQ
D7578,CSQ,VFQ
D7579,VFQ,CSQ
D7580,CSQ,VFQ
D7581,VGQ,CSQ
D7582,CSQ,VGQ
D763,LZJ,ICW
D7651,SYT,DUT
D7656,DUT,SYT
D7661,SYT,DUT
D7662,DUT,SYT
D7697,SBT,DUT
D7698,DUT,SBT
D7701,DFT,ZUT
D7702,ZUT,DFT
D7703,DFT,ZUT
D7704,ZUT,DFT
D7705,DFT,ZUT
D7706,ZUT,DFT
D7709,DFT,ZUT
D7710,ZUT,DLT
D7723,DLT,ZUT
D7725,DLT,DFT
D7763,SYT,ZUT
D7764,ZUT,SYT
D7765,ZUT,SYT
D7766,SYT,ZUT
D7767,SYT,ZUT
D7768,ZUT,SYT
D7769,ZUT,SYT
D7770,SYT,ZUT
D7771,SYT,DFT
D7772,DFT,SYT
D7773,DFT,SYT
D7774,SYT,DFT
D7829,VAB,JMB
D7830,JMB,VAB
D8087,FOT,SOT
D8088,SOT,FOT
D8131,QHK,UWK
D8132,KZK,QHK
D8133,QHK,KZK
D8134,UWK,QHK
D8135,QHK,UWK
D8136,UWK,QHK
D8137,QHK,UWK
D8138,UWK,QHK
D8141,UWK,YAK
D8142,YAK,UWK
D8143,YAK,UWK
D8144,UWK,YAK
D8265,NFZ,HXZ
D8269,NFZ,HXZ
D8277,NFZ,HXZ
D8303,NFZ,BHZ
D8308,BHZ,NFZ
D8309,NFZ,BHZ
D8316,BHZ,NFZ
D8348,FBZ,NFZ
D8365,BHZ,BIZ
D8391,YLZ,BIZ
D8431,BHZ,WBZ
D8559,CXW,QDE
D8560,QDE,CXW
D8561,CXW,KQW
D8563,GYW,KQW
D8564,KQW,GYW
D8565,KQW,GYW
D8566,GYW,KQW
D8575,CXW,ZYE
D8576,ZYE,CXW
D8583,ZYE,KQW
D8584,KQW,ZYE
D8603,FNM,KOM
D8604,KOM,FNM
D8605,FNM,KOM
D8631,CUM,KOM
D8632,KOM,CUM
D8635,CUM,KOM
D8636,KOM,CUM
D8651,DKM,KOM
D8652,KOM,DKM
D8653,KOM,DKM
D8655,DKM,KMM
D8659,DKM,KOM
D8667,DKM,KOM
D8671,DKM,MLM
D8675,DKM,KOM
D8679,DKM,KMM
D8683,DKM,FNM
D8687,DKM,KOM
D8691,DKM,KOM
D8697,KMM,DKM
D8701,DKM,KOM
D8705,DKM,KOM
D8709,DKM,KOM
D8713,DKM,KOM
D8717,DKM,KOM
D8721,DKM,KOM
D8727,KMM,DKM
D8729,DKM,KOM
D8736,DKM,KOM
D8745,DKM,KOM
D8783,LHM,KOM
D8851,SMR,WAR
D8852,WAR,SMR
D8853,SMR,WAR
D8854,WAR,SMR
D8861,TAR,WAR
D8862,WAR,TAR
D8863,TAR,WAR
D8864,WAR,TAR
D8865,TAR,WAR
D8866,WAR,TAR
D8867,TAR,WAR
D8868,WAR,TAR
D8932,DHJ,JBJ
D8934,JBJ,DHJ
D8937,GZG,RJG
D9015,YQS,FZS
D9016,FZS,YQS
D9017,FZS,YQS
D9018,YQS,FZS
D9028,CNS,FZS
D9029,CNS,FZS
D9031,FYS,LYS
D9032,LYS,FYS
D9033,LYS,FYS
D9034,FYS,LYS
D9036,LYS,FZS
D9037,LYS,FZS
D9041,FYS,LYS
D9042,LYS,FYS
D9043,LYS,FYS
D9044,FYS,LYS
D9045,GZG,RJG
D9046,RJG,GZG
D9047,GZG,RJG
D9048,RJG,GZG
D9049,GZG,RJG
D9050,RJG,GZG
D9053,XMS,ZDS
D9054,ZDS,XMS
D9057,TNS,FZS
D9058,FZS,TNS
D9060,FZS,TNS
D9061,NCG,NFG
D9062,NFG,NCG
D9069,WYG,NXG
D9070,NXG,WYG
D9072,CNS,FZS
D9073,CNS,FZS
D9076,LYS,CNS
D9085,NES,FZS
D9086,FZS,NES
D9089,WYG,NXG
D9090,NXG,WYG
D9097,NXG,NFG
D9098,NFG,NXG
D9099,NXG,NFG
D9100,NFG,NXG
D9101,DKM,PZM
D9105,DKM,KOM
D9109,DKM,KOM
D9113,DKM,KOM
D9121,VNP,DZP
D9122,DZP,VNP
D9125,HBB,JMB
D9126,JMB,HBB
D9131,NXG,FZG
D9132,FZG,NCG
D9133,NCG,FZG
D9134,FZG,NCG
D9135,NCG,FZG
D9136,FZG,NCG
D9137,NCG,FZG
D9138,FZG,NCG
D9139,NCG,FZG
D9140,FZG,NXG
D9143,NXG,FZG
D9144,FZG,NXG
D9145,CNS,XKS
D9146,XKS,CNS
D9147,CNS,XKS
D9148,XKS,CNS
D9153,VAB,MDB
D9154,MDB,VAB
D9175,VAB,MDB
D9176,MDB,VAB
D9179,SVS,XMS
D9180,XMS,SVS
D9181,JCS,XKS
D9182,XKS,JCS
D9183,NXG,NFG
D9184,NFG,NXG
D9192,GZG,FYS
D9193,GZG,FYS
D9199,NOS,XKS
D9200,XKS,NOS
D9201,TNV,WOV
D9202,WOV,TNV
D9207,TNV,AJV
D9208,AJV,TNV
D9211,JCS,XMS
D9212,XMS,JCS
D9213,XKS,ZDS
D9214,ZDS,XKS
D9223,FYS,CNS
D9224,CNS,FYS
D9225,CNS,FYS
D9226,FYS,CNS
D9227,YPS,FYS
D9228,FYS,YPS
D9229,FES,FYS
D9230,FYS,FES
D9231,FES,FYS
D9232,FYS,FES
D9251,FYS,LYS
D9254,FYS,LYS
D9263,NCG,NFG
D9264,NFG,NCG
D9266,FYS,JCS
D9292,TNN,HKN
D9301,HKN,LCN
D9302,LCN,HKN
D9307,HKN,HAN
D9308,HAN,HKN
D9317,HAN,WHN
D9318,WHN,HAN
D9319,WHN,HAN
D9320,HAN,WHN
D9325,HAN,WHN
D9326,WHN,HAN
D9327,WHN,HAN
D9328,HAN,WHN
D9341,SNN,WCN
D9342,WCN,SNN
D9343,WCN,SNN
D9344,SNN,WCN
D9363,HKN,SNN
D9364,SNN,HKN
D9367,GDN,SNN
D9368,SNN,GDN
D9369,SNN,GDN
D9370,GDN,SNN
D9377,FYS,CNS
D9378,CNS,FYS
D9379,CNS,FYS
D9380,FYS,CNS
D9395,EAY,HOY
D9396,HOY,EAY
D9397,EAY,BBY
D9398,BBY,EAY
D9399,YWY,EAY
D9400,EAY,YWY
D9401,EAY,HOY
D9402,HOY,EAY
D9403,EAY,HOY
D9404,HOY,EAY
D9405,EAY,HOY
D9406,HOY,EAY
D9407,EAY,NOY
D9408,NOY,EAY
D9409,EAY,HOY
D9410,HOY,EAY
D9411,EAY,HOY
D9412,HOY,DNY
D9413,EAY,NOY
D9416,NOY,EAY
D9421,EAY,BBY
D9422,BBY,EAY
D9423,EAY,BBY
D9424,BBY,EAY
D9425,EAY,BBY
D9426,BBY,EAY
D9427,EAY,BBY
D9428,BBY,EAY
D9429,EAY,BBY
D9430,BBY,EAY
D9435,UWK,YAK
D9436,YAK,UWK
D9437,YAK,UWK
D9438,UWK,YAK
D9457,JNK,RCK
D9458,RCK,JGK
D9459,JGK,RCK
D9460,RCK,JGK
D9461,JGK,YAK
D9462,YAK,JGK
D9463,PUK,WKK
D9464,WKK,JGK
D9465,YAK,RCK
D9466,RCK,YAK
D9467,JNK,QHK
D9468,QHK,JGK
D9471,JGK,QHK
D9472,QHK,JGK
D9481,ENH,HGH
D9482,HGH,ENH
D9483,HGH,ENH
D9484,ENH,HGH
D9485,NKH,HGH
D9486,HGH,NKH
D9487,HGH,NYH
D9488,NYH,HGH
D9489,HGH,NYH
D9490,NYH,HGH
D9491,WXH,SHH
D9492,SHH,WXH
D9493,NJH,SHH
D9494,SHH,NJH
D9495,ZJH,SHH
D9496,SHH,ZJH
D9505,NKH,IYH
D9506,IYH,NKH
D9507,NKH,WHH
D9508,WHH,NKH
D9509,NKH,WHH
D9510,WHH,NKH
D9511,NKH,WHH
D9512,WHH,NKH
D9513,NKH,WHH
D9514,WHH,NKH
D9515,NKH,WHH
D9516,WHH,NKH
D9517,NKH,WHH
D9518,WHH,NKH
D9519,NKH,WHH
D9520,WHH,NKH
D9535,NKH,AQH
D9536,TJH,NKH
D9537,NKH,WHH
D9539,NKH,SHH
D9540,SHH,NKH
D9541,NUH,NJH
D9542,NJH,NUH
D9543,NJH,NUH
D9544,NUH,NJH
D9545,NUH,NJH
D9546,NJH,NUH
D9547,NJH,NUH
D9548,NUH,NJH
D9549,NKH,IYH
D9551,ENH,AQH
D9552,AQH,ENH
D9557,NKH,WHH
D9558,AQH,NKH
D9567,HGH,QDU
D9568,QDU,HGH
D9571,XCH,NJH
D9572,NJH,XCH
D9575,XCH,SHH
D9576,SHH,XCH
D9584,FZS,GZG
D9585,LYS,FYS
D9586,FYS,LYS
D9587,FYS,LYS
D9588,LYS,FYS
D9609,FES,FZS
D9610,FZS,FES
D9615,LYS,XMS
D9616,XMS,LYS
D9619,TNS,FZS
D9620,FZS,TNS
D9621,LYS,XMS
D9622,XMS,LYS
D9623,TNS,FZS
D9624,FYS,TNS
D9627,XMS,ZDS
D9628,ZDS,XMS
D9629,FYS,ZDS
D9630,ZDS,FYS
D9631,NFZ,FBZ
D9632,FBZ,NFZ
D9641,NFZ,YLZ
D9642,YLZ,NFZ
D9643,NFZ,YLZ
D9644,YLZ,NFZ
D9645,GBZ,YLZ
D9646,YLZ,GBZ
D9662,NXG,WYG
D9663,JJG,NCG
D9664,NCG,JJG
D9693,YLZ,BIZ
D9701,FZS,GZG
D9702,GZG,FZS
D9703,GZG,FZS
D9704,FZS,GZG
D9705,FYS,GZG
D9708,FYS,GZG
D9709,LYS,XMS
D9710,XMS,LYS
D9713,LYS,XMS
D9714,XMS,LYS
D9715,LYS,XKS
D9716,XKS,LYS
D9717,LYS,XKS
D9718,XKS,LYS
D9719,CNS,XMS
D9720,XMS,CNS
D9743,SHS,XMS
D9744,XMS,SHS
D9745,GZG,XMS
D9746,XMS,GZG
D9751,LYS,XKS
D9752,XKS,LYS
D9764,CSQ,VFQ
D9765,VFQ,CSQ
D9766,CSQ,VGQ
D9767,VGQ,CSQ
D9768,CSQ,VGQ
D9769,VGQ,CSQ
D9773,GZG,RJG
D9791,XMS,ZDS
D9792,ZDS,XMS
D9793,GZG,XMS
D9794,XMS,GZG
D9795,GZG,XMS
D9796,XMS,GZG
D9799,JJG,NXG
D9800,NXG,JJG
D9809,XMS,ZDS
D9810,ZDS,XMS
D9811,JJG,NCG
D9812,NCG,JJG
D9813,JJG,NCG
D9814,NCG,JJG
D9815,JJG,NCG
D9816,NCG,JJG
D9817,TNS,XKS
D9818,XKS,TNS
D9819,JJG,NCG
D9820,NCG,JJG
D9821,JJG,NCG
D9822,NCG,JJG
D9823,JJG,NCG
D9824,NCG,JJG
D9825,IZQ,ZWQ
D9826,ZWQ,IZQ
D9833,JCS,FZS
D9835,NOS,XMS
D9836,XMS,NOS
D9837,SHS,FZS
D9838,FYS,SHS
D9839,SHS,FZS
D9840,FZS,SHS
D9841,FZS,YQS
D9844,FZS,YQS
D9857,GZG,FZS
D9859,FYS,ZDS
D9860,ZDS,FYS
D9864,FYS,CNS
D9869,NCG,NFG
D9870,NFG,NCG
D9871,JDG,NCG
D9872,NCG,JDG
D9873,JJG,NCG
D9874,NCG,JJG
D9877,FES,XKS
D9878,XKS,FES
D9879,XMS,ZDS
D9880,ZDS,XMS
D9887,INJ,HDJ
D9888,HDJ,INJ
D9891,FYS,GZG
D9892,GZG,FYS
D9893,GZG,FYS
D9894,FYS,GZG
D9899,JDG,NXG
D9900,NXG,JDG
D9901,SHS,FZS
D9902,FZS,SHS
D9903,NES,FZS
D9904,FZS,NES
D9905,NES,FZS
D9906,FZS,NES
D9907,NES,FZS
D9908,FZS,NES
D9915,XNO,MYO
D9916,MYO,XNO
D9921,NXG,FZG
D9922,FZG,NXG
D9923,NXG,NFG
D9924,NFG,NXG
D9925,NXG,FZG
D9926,FZG,NXG
D9927,NXG,NFG
D9928,NFG,NXG
D9929,NXG,FZG
D9930,FZG,NXG
D9931,FZS,XMS
D9932,XMS,FZS
D9933,FZS,QYS
D9934,QYS,FZS
D9935,FES,FYS
D9936,FYS,FES
D9937,FES,FYS
D9938,FYS,FES
D9939,LYS,XKS
D9940,XKS,LYS
D9943,GZG,RJG
D9944,RJG,GZG
D9945,FES,XKS
D9946,XMS,FES
D9947,FYS,LYS
D9948,LYS,FYS
D9949,LYS,FYS
D9950,FYS,LYS
D9953,SHS,XMS
D9954,XMS,SHS
D9957,FZS,XMS
D9958,XMS,FZS
D9959,FZS,XMS
D9960,XMS,FZS
D9969,FES,FZS
D9970,FZS,FES
D9977,NES,FYS
D9978,FYS,NES
D9983,NOS,FZS
D9984,FYS,NOS
G1153,IZQ,HKN
G1157,IZQ,KAN
G1243,CRT,JGK
G1244,JNK,CRT
G1341,AOH,CWQ
G1349,AOH,CWQ
G1356,CWQ,AOH
G1364,CWQ,AOH
G1415,CWQ,NGH
G1431,CWQ,NGH
G1457,PBG,VRH
G1532,KQW,UUH
G1533,UUH,KQW
G1664,BMH,LYS
G1733,VRH,MDK
G1807,AOH,ZAF
G1815,AOH,ZAF
G1854,QDK,ZAF
G1907,FZS,ZAF
G1908,ZAF,FZS
G2057,IZQ,JGK
G2058,JGK,IZQ
G2067,NFZ,MDK
G2113,CWQ,KOM
G2120,KOM,CWQ
G2301,KQW,VRH
G2305,KQW,VRH
G2311,CWQ,VRH
G2315,CWQ,VRH
G2321,NXG,VRH
G2331,KQW,NHH
G2341,NFZ,NGH
G2345,CWQ,NGH
G2355,NXG,NGH
G2361,KQW,NGH
G2391,NRH,ZAF
G2392,ZAF,NRH
G2393,ZAF,NRH
G2394,NRH,ZAF
G285,JGK,KOM
G286,KOM,JGK
G2888,KOM,ICW
G2889,ICW,KOM
G2891,ICW,KOM
G2892,KOM,ICW
G2905,GBZ,IOQ
G2909,IOQ,LZZ
G291,CWQ,TJP
G2914,IOQ,NFZ
G2915,NFZ,IOQ
G2941,KOM,GBZ
G2942,GBZ,KOM
G2943,GBZ,KOM
G2944,KOM,GBZ
G2945,KOM,GBZ
G2946,GBZ,KOM
G2947,GBZ,KOM
G2948,KOM,GBZ
